"genes","pval","padj","log2err","ES","NES","size"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",2.91076331164352e-07,7.56042418608706e-06,0.674962860011025,0.749804800304064,2.31503765087636,31
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",9.39791800800358e-05,0.000994488678095617,0.538434096309916,0.568949358382575,1.986097861306,54
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",1.49421603254781e-11,1.44137435912788e-09,0.863415391606693,0.690308026366118,2.55449046703885,71
"KEGG_HISTIDINE_METABOLISM",0.588357588357588,0.853310497980549,0.0727141077934447,-0.299141122613428,-0.917427105189278,27
"KEGG_HOMOLOGOUS_RECOMBINATION",0.325714285714286,0.559678520657734,0.100633389423036,0.358316412977625,1.0805823268376,28
"KEGG_HUNTINGTONS_DISEASE",0.936386768447837,1,0.0598603117764473,-0.18259599832708,-0.814100733493626,174
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.282527881040892,0.504514073287308,0.107972360317345,0.292516345392027,1.10437730248079,82
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.123388581952118,0.273892523756088,0.170932335370056,0.372747555696223,1.28552190950854,51
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0225453488494854,0.0756555330519643,0.352487857583619,0.344667702619057,1.38892502908035,130
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",7.71216442706999e-09,3.95495611644615e-07,0.747739663149885,0.741191368827872,2.40407765699094,38
"KEGG_JAK_STAT_SIGNALING_PATHWAY",1.9163380001823e-07,5.32316111161751e-06,0.690132458796796,0.521377491214566,2.07104270180995,117
"KEGG_LEISHMANIA_INFECTION",5.27286712142378e-14,9.58703112986141e-12,0.965327754226083,0.731385924541283,2.64976542794079,68
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",2.82442522663142e-06,5.53808867966945e-05,0.627256739718528,0.51820283765394,2.02993835276776,106
"KEGG_LINOLEIC_ACID_METABOLISM",0.658051689860835,0.912060554207671,0.0649407684612899,0.302550928723227,0.864951761288988,23
"KEGG_LONG_TERM_DEPRESSION",0.918803418803419,1,0.0525898950623616,-0.199973016268968,-0.747384580681352,67
"KEGG_LONG_TERM_POTENTIATION",0.822649572649573,1,0.0577308549299813,-0.217038613584713,-0.8111660074552,67
"KEGG_LYSINE_DEGRADATION",0.523020257826888,0.784138317581541,0.0725351864394589,0.286404870532734,0.95513519676321,44
"KEGG_LYSOSOME",0.774250440917108,0.997745413552974,0.05163559644842,0.216531297818317,0.860116847421615,117
"KEGG_MAPK_SIGNALING_PATHWAY",0.0212893601343655,0.0721673224893746,0.352487857583619,0.300113783947614,1.32450110101712,253
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.00229880842599025,0.0131736872549585,0.431707695803346,0.679669021845443,1.84469393686143,18
"KEGG_MELANOGENESIS",0.381981981981982,0.626199970462265,0.0880945010398517,0.26739481961259,1.03288725193727,97
"KEGG_MELANOMA",0.0182884611274374,0.0640576571889225,0.352487857583619,0.424106431621696,1.52701412576814,65
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.0218234704847042,0.0736036104037241,0.352487857583619,0.481848217579903,1.57429498154426,39
"KEGG_MISMATCH_REPAIR",0.964214711729622,1,0.0470699590082662,0.204871871125268,0.58570068357145,23
"KEGG_MTOR_SIGNALING_PATHWAY",0.117863720073665,0.264388575666637,0.175204047558551,0.373417811327679,1.28783346939951,51
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",6.91625247619954e-07,1.64672678004751e-05,0.659444398037935,0.513739327896238,2.03128742342422,113
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.0804289544235925,0.200570958662325,0.261663521711573,-0.254922163094941,-1.18401196296242,236
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.815331010452962,1,0.048701086452153,0.211088897047733,0.846243625552574,124
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.302371541501976,0.532813288990266,0.107554375265169,0.386159850874303,1.1171665426595,24
"KEGG_NITROGEN_METABOLISM",0.631274131274131,0.892260256217853,0.0655321029282414,0.309688141219127,0.882782953682381,22
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",4.7607557896779e-06,8.65233952715782e-05,0.610526878385931,0.603730135918876,2.11869461959516,56
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.230627306273063,0.435413642960813,0.120985142145252,0.332002174269656,1.15352727208706,53
"KEGG_NOTCH_SIGNALING_PATHWAY",0.109869646182495,0.251994601335998,0.183023938384487,0.386827752576228,1.29965177802025,46
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.957720588235294,1,0.0438002031299891,0.194543939237616,0.6469807430952,43
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.977653631284916,1,0.0434506826723125,0.180235834191236,0.605550715556383,46
"KEGG_OLFACTORY_TRANSDUCTION",0.0118936144935539,0.0467332593066953,0.380730400722792,-0.405890156865003,-1.48753028344876,63
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.541501976284585,0.801631349051939,0.0743625384422526,0.352931663741095,0.939033020191066,17
"KEGG_OOCYTE_MEIOSIS",0.925399644760213,1,0.0438002031299891,0.19580515975718,0.768120103175554,107
"KEGG_OTHER_GLYCAN_DEGRADATION",0.814285714285714,1,0.0560595875032335,-0.278824394738039,-0.725819382069816,15
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.179245283018868,0.362386754139331,0.159646701919906,-0.276087314709947,-1.15464796401942,125
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.269230769230769,0.487295509919944,0.120433371642259,-0.358937443706518,-1.13773509327839,30
"KEGG_P53_SIGNALING_PATHWAY",0.00495883890205445,0.0247323636012691,0.407017918923954,0.462845859521636,1.66888577668264,67
"KEGG_PANCREATIC_CANCER",0.00236719282331832,0.0135268161332475,0.431707695803346,0.463496013372619,1.69294456650336,69
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.00481966122018328,0.0240983061009164,0.407017918923954,0.684907773291108,1.797869200454,16
"KEGG_PARKINSONS_DISEASE",0.990566037735849,1,0.0536769600638126,-0.171718977863184,-0.718160370321705,125
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0511882998171846,0.14297385620915,0.271288554688953,0.413633703151292,1.44391939473892,54
"KEGG_PATHWAYS_IN_CANCER",7.30550404447274e-09,3.84500212866986e-07,0.761460801445585,0.42496675110884,1.9137190741397,312
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.806706114398422,1,0.0549073703290958,0.263910654908496,0.769564053328037,25
"KEGG_PEROXISOME",1,1,0.0502948063662358,-0.119781697902285,-0.456632193734235,75
"KEGG_PHENYLALANINE_METABOLISM",0.608695652173913,0.873934891850557,0.0684714904492087,0.337038664768298,0.896747069797375,17
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.757299270072993,0.988357152740714,0.0542315935495841,0.225290383168727,0.837575720394868,73
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.762548262548263,0.991610224380055,0.0565299525056311,0.279359347822373,0.796329072332549,22
"KEGG_PPAR_SIGNALING_PATHWAY",0.233885819521179,0.438398911942228,0.119887845115423,0.323442108588575,1.15522973900992,60
"KEGG_PRIMARY_IMMUNODEFICIENCY",6.80318620037726e-06,0.00011629378120303,0.610526878385931,0.710499519489401,2.17223001832755,30
"KEGG_PRION_DISEASES",0.000542426195384378,0.00406311756842231,0.477270815362862,0.614695447919242,1.87932555543325,30
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.440520446096654,0.693732985978983,0.0819778796501272,0.267939938825046,1.01159060520157,82
"KEGG_PROPANOATE_METABOLISM",0.218518518518519,0.418617851568043,0.125033367555272,0.381253367398901,1.17712756665993,31
"KEGG_PROSTATE_CANCER",0.000591462834207633,0.00430154788514642,0.477270815362862,0.465542334428486,1.76352688637084,85
"KEGG_PROTEASOME",0.745140388768899,0.980447879959077,0.0629394692018967,-0.247842584686573,-0.840649200205227,41
"KEGG_PROTEIN_EXPORT",0.945564516129032,1,0.0486034247259069,-0.218122072820668,-0.658204386582064,24
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.403474903474904,0.65181729155881,0.0888945288620449,0.366822593362002,1.04564782871815,22
"KEGG_PURINE_METABOLISM",1,1,0.0367619553883609,0.127313902576795,0.53086553417128,154
"KEGG_PYRIMIDINE_METABOLISM",1,1,0.0406579344155557,0.123384513440093,0.478289640923179,98
"KEGG_PYRUVATE_METABOLISM",1,1,0.0490939668192139,-0.138977910961294,-0.462023690844886,38
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.000331813852619967,0.00269767359853632,0.49849310876659,0.383592465466477,1.6489538954515,200
"KEGG_REGULATION_OF_AUTOPHAGY",0.97979797979798,1,0.0470699590082662,-0.185712140458031,-0.564546297336314,25
"KEGG_RENAL_CELL_CARCINOMA",0.0456505519540802,0.133091988204315,0.321775918075361,0.384933541774755,1.41858351681652,70
"KEGG_RETINOL_METABOLISM",0.233766233766234,0.438398911942228,0.120433371642259,0.356606141326863,1.15312542901528,37
"KEGG_RIBOFLAVIN_METABOLISM",0.58984375,0.854846014492754,0.0694481442003175,0.343388632065843,0.886818122902478,15
"KEGG_RIBOSOME",1.09225920578059e-05,0.000178580754760278,0.593325476396405,0.527174261233792,2.01078659481462,86
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.257769652650823,0.471239756124827,0.112843355675562,0.318432291098275,1.13448918472215,59
"KEGG_RNA_DEGRADATION",0.283882783882784,0.506475652991824,0.106729884364606,0.31359087644542,1.1004971644621,56
"KEGG_RNA_POLYMERASE",0.305732484076433,0.536372779081462,0.11146266692298,-0.35134951470795,-1.10599337267457,29
"KEGG_SELENOAMINO_ACID_METABOLISM",0.0584184174528766,0.157038756593754,0.321775918075361,0.508877395906619,1.48388761180065,25
"KEGG_SMALL_CELL_LUNG_CANCER",0.00010219683643545,0.00107012394173246,0.538434096309916,0.491761802384015,1.85884009326813,83
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.626168224299065,0.888181878438391,0.0643583367917361,0.281563641744105,0.902536570887788,36
"KEGG_SPHINGOLIPID_METABOLISM",0.974082073434125,1,0.0503964322442957,-0.185244427809895,-0.614069314114816,37
"KEGG_SPLICEOSOME",0.245644599303136,0.454056560634262,0.112843355675562,0.276885492699956,1.11001851107468,124
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.0527306967984934,0.144864551644213,0.271288554688953,0.480164107774035,1.46064796781426,29
"KEGG_STEROID_BIOSYNTHESIS",0.889112903225806,1,0.0514264916187015,-0.254635212253864,-0.686612122215821,17
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.0468164794007491,0.136094416862643,0.287857117255149,0.492805889459328,1.50666920515508,30
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",1.88944315240463e-14,3.77888630480927e-12,0.97599468306432,0.717260219998288,2.68316982290701,76
"KEGG_TASTE_TRANSDUCTION",0.813704496788009,1,0.0583452776743612,-0.234650449567718,-0.776840319279596,36
"KEGG_TGF_BETA_SIGNALING_PATHWAY",1.5762402123653e-06,3.31840044708484e-05,0.643551836150722,0.556176430896608,2.09980958716618,82
"KEGG_THYROID_CANCER",0.622857142857143,0.885369073002335,0.0655321029282414,0.29995573915034,0.904582817923012,28
"KEGG_TIGHT_JUNCTION",0.719512195121951,0.963738249863055,0.0544555953940371,0.222168081870344,0.890659460130235,124
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.06827519504393e-08,5.21109851240943e-07,0.747739663149885,0.600282467954232,2.2979373129032,88
"KEGG_TRYPTOPHAN_METABOLISM",0.0764925373134328,0.193897432987155,0.222056046145248,0.431190791507765,1.37317882338897,35
"KEGG_TYPE_II_DIABETES_MELLITUS",0.0791896869244936,0.19847039329447,0.216542836735348,0.402554469066049,1.34248395044443,44
"KEGG_TYPE_I_DIABETES_MELLITUS",1.61269766145601e-05,0.000246213383428399,0.575610261071129,0.657907643933072,2.12741718732034,37
"KEGG_TYROSINE_METABOLISM",0.209647495361781,0.404334610148083,0.128142916898415,0.363778693456738,1.17631867022286,37
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.00264882334620574,0.0147566760234303,0.431707695803346,0.408546699273229,1.59136017187042,102
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.996557659208262,1,0.0389556479965885,0.159045036946184,0.642654199676128,133
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.329044117647059,0.564882605402676,0.0978773277424561,0.327172469485785,1.08805387748248,43
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.719540229885058,0.963738249863055,0.0676760401641789,-0.217900562342607,-0.897089888238491,110
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.984749455337691,1,0.0502948063662358,-0.181715756260474,-0.618587661284678,42
"KEGG_VEGF_SIGNALING_PATHWAY",0.104014598540146,0.243024762944266,0.186432558434075,0.34685371988384,1.28951910959187,73
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.962476547842402,1,0.0445070537769277,0.194633909093106,0.665904769649633,50
"KEGG_VIRAL_MYOCARDITIS",3.32040173186079e-05,0.000442231577238265,0.557332238758646,0.55619424648715,2.01099173887628,66
"KEGG_WNT_SIGNALING_PATHWAY",0.111675126903553,0.254966043158798,0.172324344900946,0.295024481033739,1.2164837166311,147
"NABA_BASEMENT_MEMBRANES",0.0158133813372867,0.057924473762955,0.352487857583619,0.467482448588701,1.53186380912546,40
"NABA_COLLAGENS",0.0205262696347093,0.0704251403455437,0.352487857583619,0.467376350464939,1.55865925615528,44
"NABA_CORE_MATRISOME",8.99074427881329e-08,3.09769405874321e-06,0.704975715167238,0.433843381364489,1.92334807581864,257
"NABA_ECM_AFFILIATED",0.000348410402347669,0.00279847712729051,0.49849310876659,0.415736856944752,1.69569072565424,139
"NABA_ECM_GLYCOPROTEINS",0.000210557733453142,0.00187997976297448,0.518848077743792,0.392403160365207,1.66596167878456,182
"NABA_ECM_REGULATORS",6.84728973812604e-07,1.64672678004751e-05,0.659444398037935,0.458306671739112,1.94881602699291,185
"NABA_PROTEOGLYCANS",0.000380356990318074,0.00300677462702034,0.49849310876659,0.630360705520989,1.94625156617067,31
"NABA_SECRETED_FACTORS",3.97332835945571e-13,5.67618337065102e-11,0.932595211336209,0.502789589755381,2.22501675843258,262
"PID_A6B1_A6B4_INTEGRIN_PATHWAY",0.0577281191806331,0.155601399408715,0.257206466468838,0.415412436665696,1.39568970511728,46
"PID_AJDISS_2PATHWAY",0.0318150427164697,0.0992669039515437,0.321775918075361,0.431751021311559,1.45894640429558,47
"PID_ALK1_PATHWAY",0.00609947965068331,0.0289074864961294,0.407017918923954,0.598326348193584,1.74472095447781,25
"PID_ALPHA_SYNUCLEIN_PATHWAY",0.0513761467889908,0.14297385620915,0.271288554688953,0.467917686437401,1.46076394009511,32
"PID_AMB2_NEUTROPHILS_PATHWAY",1.11301050427486e-05,0.000179517823270139,0.593325476396405,0.64266446795718,2.10590674119753,40
"PID_ANGIOPOIETIN_RECEPTOR_PATHWAY",1.32021271981174e-05,0.000207907514930983,0.593325476396405,0.599575119135412,2.04122899917527,49
"PID_ANTHRAX_PATHWAY",0.000824852770649193,0.00566909120721095,0.477270815362862,0.705550734870938,1.8772343360779,17
"PID_AP1_PATHWAY",8.69520304466064e-07,1.89026153144796e-05,0.659444398037935,0.597512225191976,2.15136942087492,65
"PID_ARF6_DOWNSTREAM_PATHWAY",0.973469387755102,1,0.0478299633114229,-0.207109685800623,-0.539135839637398,15
"PID_ARF6_PATHWAY",0.00632222781268603,0.0297516602949931,0.407017918923954,0.523556704870349,1.66732915945939,35
"PID_ARF6_TRAFFICKING_PATHWAY",0.0368828024315919,0.110759166461237,0.321775918075361,0.425574569592197,1.43807531984535,47
"PID_ARF_3PATHWAY",0.886939571150097,1,0.0499913914024592,0.246567397555143,0.681866790318331,19
"PID_AR_NONGENOMIC_PATHWAY",0.431481481481481,0.683264420398229,0.0828962134571565,0.326563798580722,1.00827240479255,31
"PID_AR_PATHWAY",0.00410373540158479,0.0210988966662457,0.407017918923954,0.474879613714798,1.66651426303517,56
"PID_AR_TF_PATHWAY",0.611940298507463,0.877333761301022,0.072003313661988,-0.25908783920499,-0.905265158443819,48
"PID_ATF2_PATHWAY",0.0126104970711232,0.0487689402554583,0.380730400722792,0.445368484979604,1.56294966363966,56
"PID_ATM_PATHWAY",0.382624768946396,0.626739998274194,0.0894366833718621,0.329560406442261,1.03968225663429,34
"PID_ATR_PATHWAY",0.954128440366973,1,0.0438879842863647,0.204476485289756,0.66806577858118,39
"PID_AURORA_A_PATHWAY",0.348314606741573,0.585544952444255,0.0956031492204301,0.352503724933552,1.07771948026541,30
"PID_AURORA_B_PATHWAY",0.458715596330275,0.708988556924691,0.0791316651768349,0.303594208107447,0.991903302351019,39
"PID_AVB3_INTEGRIN_PATHWAY",0.000140141116065667,0.00136302733724879,0.518848077743792,0.512126254855159,1.91810150027964,74
"PID_AVB3_OPN_PATHWAY",5.04706800574619e-05,0.000608080482620023,0.557332238758646,0.671408102844705,2.07298624463146,31
"PID_BARD1_PATHWAY",0.0866290018832392,0.212066100081369,0.208955027549354,0.447659825272087,1.36177070186903,29
"PID_BCR_5PATHWAY",1.04748509315663e-05,0.000173138031926716,0.593325476396405,0.57162073020194,2.03980431512702,62
"PID_BETA_CATENIN_DEG_PATHWAY",0.985887096774194,1,0.0466948041282054,-0.191062906068004,-0.51519232650858,17
"PID_BETA_CATENIN_NUC_PATHWAY",0.0571428571428571,0.154231733179102,0.252961123069611,0.371760038989321,1.39237830860889,74
"PID_BMP_PATHWAY",0.0607734806629834,0.162278987084068,0.248911114434702,0.418699631060818,1.38161195858786,42
"PID_CASPASE_PATHWAY",0.00460383330077705,0.0231348407074224,0.407017918923954,0.488316889125737,1.68409436939614,51
"PID_CD40_PATHWAY",0.0103033195236061,0.0420543654024737,0.380730400722792,0.535072103771868,1.62767680539812,29
"PID_CD8_TCR_DOWNSTREAM_PATHWAY",0.358318098720293,0.599156548178827,0.0925528864684773,0.302375709863341,1.05553814557014,54
"PID_CD8_TCR_PATHWAY",0.0164204203517331,0.0593866920496676,0.352487857583619,0.451112315909481,1.54339931932476,50
"PID_CDC42_PATHWAY",0.894639556377079,1,0.0471642455670861,0.206477716969204,0.754171166443266,69
"PID_CDC42_REG_PATHWAY",0.838951310861423,1,0.0507027937029348,0.248669110310594,0.760263013880246,30
"PID_CERAMIDE_PATHWAY",0.0357177329691308,0.108235554451912,0.321775918075361,0.443881062089067,1.48030452411405,44
"PID_CIRCADIAN_PATHWAY",0.416829745596869,0.665561324408136,0.0878312634480124,0.391806285325746,1.02848365926204,16
"PID_CMYB_PATHWAY",0.000565932514753776,0.00419209270187982,0.477270815362862,0.463991659415874,1.75387005514253,83
"PID_CONE_PATHWAY",0.857438016528926,1,0.0542315935495841,-0.246553324890577,-0.728038686238822,22
"PID_CXCR3_PATHWAY",0.296846011131725,0.524926633301018,0.104732821580651,0.335759983098416,1.10172505758884,41
"PID_CXCR4_PATHWAY",3.39246547517288e-08,1.35698619006915e-06,0.719512826338911,0.572907345261212,2.22595988084416,99
"PID_DELTA_NP63_PATHWAY",0.00883497716802523,0.0382735100099816,0.380730400722792,0.471883768478169,1.57344110546613,45
"PID_DNA_PK_PATHWAY",0.884765625,1,0.0501934252649434,0.259042973264676,0.668991288149599,15
"PID_E2F_PATHWAY",0.0180561213309001,0.0634661558203869,0.352487857583619,0.399951236990849,1.48109981598877,72
"PID_ECADHERIN_KERATINOCYTE_PATHWAY",0.0625,0.166223404255319,0.252961123069611,0.523689691120621,1.45746357588777,20
"PID_ECADHERIN_NASCENT_AJ_PATHWAY",0.642201834862385,0.896929936958639,0.062249042949858,0.269730537861145,0.881263884832404,39
"PID_ECADHERIN_STABILIZATION_PATHWAY",0.0514705882352941,0.14297385620915,0.271288554688953,0.442187938458642,1.44897782109581,40
"PID_ENDOTHELIN_PATHWAY",0.525454545454546,0.787197820905686,0.0716527366829457,0.265265422058987,0.950692255436672,61
"PID_EPHA2_FWD_PATHWAY",0.499025341130604,0.756099001713037,0.0778840111977068,0.343806152537879,0.950774514583868,19
"PID_EPHA_FWDPATHWAY",0.010506213967509,0.0426111432420962,0.380730400722792,0.513267644427472,1.61232935342067,33
"PID_EPHB_FWD_PATHWAY",0.981617647058823,1,0.0426733861156084,0.18304199738759,0.599798799280234,40
"PID_EPHRINB_REV_PATHWAY",0.00593557808617358,0.0284254121361319,0.407017918923954,0.592515038089065,1.76804546247513,27
"PID_EPO_PATHWAY",0.00604725064872219,0.0287280315853786,0.407017918923954,0.533783233793974,1.67677504232676,33
"PID_ERA_GENOMIC_PATHWAY",0.0210810555121584,0.0717018345567818,0.352487857583619,0.415711113149892,1.48987882665943,61
"PID_ERBB1_DOWNSTREAM_PATHWAY",0.334513274336283,0.571329247371961,0.0946646223153342,0.271145802395731,1.0634328957557,105
"PID_ERBB1_INTERNALIZATION_PATHWAY",0.98330241187384,1,0.0430173196927508,0.182357609886995,0.598367757826649,41
"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",0.152985074626866,0.324120920819631,0.153158808683073,0.392349902377186,1.24948535060118,35
"PID_ERBB2_ERBB3_PATHWAY",0.913443830570902,1,0.0460457683018055,0.215235295983148,0.717790889508478,44
"PID_ERBB4_PATHWAY",0.0300694838481292,0.0950062680825567,0.352487857583619,0.47707052096472,1.52922298275453,36
"PID_ER_NONGENOMIC_PATHWAY",0.0158133813372867,0.057924473762955,0.352487857583619,0.468127426337091,1.53397729610969,40
"PID_FAK_PATHWAY",0.0895795246800731,0.218220522972164,0.20207170902116,0.375427303096816,1.33754718638536,59
